ts,hpa,replicas_atuais,replicas_desejadas,alvo_cpu
2026-09-19T15:31:52+00:00,result-service,3,10,cpu:
2026-09-19T15:31:52+00:00,triage-service,2,10,cpu:
2026-09-19T15:31:58+00:00,audit-service,2,10,cpu:
2026-09-19T15:31:58+00:00,auth-service,2,10,cpu:
2026-09-19T15:31:58+00:00,consent-service,4,10,cpu:
2026-09-19T15:31:58+00:00,exam-service,2,10,cpu:
2026-09-19T15:31:58+00:00,history-service,7,10,cpu:
2026-09-19T15:31:58+00:00,lab-service,2,10,cpu:
2026-09-19T15:31:58+00:00,notification-service,2,10,cpu:
2026-09-19T15:31:58+00:00,patient-service,4,10,cpu:
2026-09-19T15:31:58+00:00,result-service,3,10,cpu:
2026-09-19T15:31:58+00:00,triage-service,2,10,cpu:
2026-09-19T15:32:04+00:00,audit-service,2,10,cpu:
2026-09-19T15:32:04+00:00,auth-service,2,10,cpu:
2026-09-19T15:32:04+00:00,consent-service,4,10,cpu:
2026-09-19T15:32:04+00:00,exam-service,2,10,cpu:
2026-09-19T15:32:04+00:00,history-service,7,10,cpu:
2026-09-19T15:32:04+00:00,lab-service,2,10,cpu:
2026-09-19T15:32:04+00:00,notification-service,2,10,cpu:
2026-09-19T15:32:04+00:00,patient-service,4,10,cpu:
2026-09-19T15:32:04+00:00,result-service,3,10,cpu:
2026-09-19T15:32:04+00:00,triage-service,2,10,cpu:
2026-09-19T15:32:15+00:00,audit-service,2,10,cpu:
2026-09-19T15:32:15+00:00,auth-service,2,10,cpu:
2026-09-19T15:32:15+00:00,consent-service,4,10,cpu:
2026-09-19T15:32:15+00:00,exam-service,2,10,cpu:
2026-09-19T15:32:15+00:00,history-service,10,10,cpu:
2026-09-19T15:32:15+00:00,lab-service,2,10,cpu:
2026-09-19T15:32:15+00:00,notification-service,2,10,cpu:
2026-09-19T15:32:15+00:00,patient-service,4,10,cpu:
2026-09-19T15:32:15+00:00,result-service,3,10,cpu:
2026-09-19T15:32:15+00:00,triage-service,2,10,cpu:
2026-09-19T15:32:21+00:00,audit-service,2,10,cpu:
2026-09-19T15:32:21+00:00,auth-service,2,10,cpu:
2026-09-19T15:32:21+00:00,consent-service,4,10,cpu:
2026-09-19T15:32:21+00:00,exam-service,2,10,cpu:
2026-09-19T15:32:21+00:00,history-service,10,10,cpu:
2026-09-19T15:32:21+00:00,lab-service,2,10,cpu:
2026-09-19T15:32:21+00:00,notification-service,2,10,cpu:
2026-09-19T15:32:21+00:00,patient-service,4,10,cpu:
2026-09-19T15:32:21+00:00,result-service,3,10,cpu:
2026-09-19T15:32:21+00:00,triage-service,2,10,cpu:
2026-09-19T15:32:27+00:00,audit-service,2,10,cpu:
2026-09-19T15:32:27+00:00,auth-service,2,10,cpu:
2026-09-19T15:32:27+00:00,consent-service,8,10,cpu:
2026-09-19T15:32:27+00:00,exam-service,2,10,cpu:
2026-09-19T15:32:27+00:00,history-service,10,10,cpu:
2026-09-19T15:32:27+00:00,lab-service,2,10,cpu:
2026-09-19T15:32:27+00:00,notification-service,2,10,cpu:
2026-09-19T15:32:27+00:00,patient-service,4,10,cpu:
2026-09-19T15:32:27+00:00,result-service,3,10,cpu:
2026-09-19T15:32:27+00:00,triage-service,2,10,cpu:
2026-09-19T15:32:38+00:00,audit-service,2,10,cpu:
2026-09-19T15:32:38+00:00,auth-service,2,10,cpu:
2026-09-19T15:32:38+00:00,consent-service,8,10,cpu:
2026-09-19T15:32:38+00:00,exam-service,2,10,cpu:
2026-09-19T15:32:38+00:00,history-service,10,10,cpu:
2026-09-19T15:32:38+00:00,lab-service,2,10,cpu:
2026-09-19T15:32:38+00:00,notification-service,2,10,cpu:
2026-09-19T15:32:38+00:00,patient-service,8,10,cpu:
2026-09-19T15:32:38+00:00,result-service,3,10,cpu:
2026-09-19T15:32:38+00:00,triage-service,2,10,cpu:
2026-09-19T15:32:44+00:00,audit-service,2,10,cpu:
2026-09-19T15:32:44+00:00,auth-service,2,10,cpu:
2026-09-19T15:32:44+00:00,consent-service,8,10,cpu:
2026-09-19T15:32:44+00:00,exam-service,2,10,cpu:
2026-09-19T15:32:44+00:00,history-service,10,10,cpu:
2026-09-19T15:32:44+00:00,lab-service,2,10,cpu:
2026-09-19T15:32:44+00:00,notification-service,2,10,cpu:
2026-09-19T15:32:44+00:00,patient-service,8,10,cpu:
2026-09-19T15:32:44+00:00,result-service,3,10,cpu:
2026-09-19T15:32:44+00:00,triage-service,2,10,cpu:
2026-09-19T15:32:50+00:00,audit-service,2,10,cpu:
2026-09-19T15:32:50+00:00,auth-service,2,10,cpu:
2026-09-19T15:32:50+00:00,consent-service,8,10,cpu:
2026-09-19T15:32:50+00:00,exam-service,2,10,cpu:
2026-09-19T15:32:50+00:00,history-service,10,10,cpu:
2026-09-19T15:32:50+00:00,lab-service,2,10,cpu:
2026-09-19T15:32:50+00:00,notification-service,2,10,cpu:
2026-09-19T15:32:50+00:00,patient-service,8,10,cpu:
2026-09-19T15:32:50+00:00,result-service,3,10,cpu:
2026-09-19T15:32:50+00:00,triage-service,2,10,cpu:
2026-09-19T15:33:00+00:00,audit-service,2,10,cpu:
2026-09-19T15:33:00+00:00,auth-service,2,10,cpu:
2026-09-19T15:33:00+00:00,consent-service,8,10,cpu:
2026-09-19T15:33:00+00:00,exam-service,2,10,cpu:
2026-09-19T15:33:00+00:00,history-service,10,10,cpu:
2026-09-19T15:33:00+00:00,lab-service,2,10,cpu:
2026-09-19T15:33:00+00:00,notification-service,2,10,cpu:
2026-09-19T15:33:00+00:00,patient-service,9,10,cpu:
2026-09-19T15:33:00+00:00,result-service,3,10,cpu:
2026-09-19T15:33:00+00:00,triage-service,2,10,cpu:
2026-09-19T15:33:06+00:00,audit-service,2,10,cpu:
2026-09-19T15:33:06+00:00,auth-service,2,10,cpu:
2026-09-19T15:33:06+00:00,consent-service,8,10,cpu:
2026-09-19T15:33:06+00:00,exam-service,2,10,cpu:
2026-09-19T15:33:06+00:00,history-service,10,10,cpu:
2026-09-19T15:33:06+00:00,lab-service,2,10,cpu:
2026-09-19T15:33:06+00:00,notification-service,2,10,cpu:
2026-09-19T15:33:06+00:00,patient-service,9,10,cpu:
2026-09-19T15:33:06+00:00,result-service,3,10,cpu:
2026-09-19T15:33:06+00:00,triage-service,2,10,cpu:
2026-09-19T15:33:12+00:00,audit-service,2,10,cpu:
2026-09-19T15:33:12+00:00,auth-service,2,10,cpu:
2026-09-19T15:33:12+00:00,consent-service,10,10,cpu:
2026-09-19T15:33:12+00:00,exam-service,2,10,cpu:
2026-09-19T15:33:12+00:00,history-service,10,10,cpu:
2026-09-19T15:33:12+00:00,lab-service,2,10,cpu:
2026-09-19T15:33:12+00:00,notification-service,2,10,cpu:
2026-09-19T15:33:12+00:00,patient-service,10,10,cpu:
2026-09-19T15:33:12+00:00,result-service,6,10,cpu:
2026-09-19T15:33:12+00:00,triage-service,2,10,cpu:
2026-09-19T15:33:21+00:00,audit-service,2,10,cpu:
2026-09-19T15:33:21+00:00,auth-service,2,10,cpu:
2026-09-19T15:33:21+00:00,consent-service,10,10,cpu:
2026-09-19T15:33:21+00:00,exam-service,2,10,cpu:
2026-09-19T15:33:21+00:00,history-service,10,10,cpu:
2026-09-19T15:33:21+00:00,lab-service,2,10,cpu:
2026-09-19T15:33:21+00:00,notification-service,2,10,cpu:
2026-09-19T15:33:21+00:00,patient-service,10,10,cpu:
2026-09-19T15:33:21+00:00,result-service,6,10,cpu:
2026-09-19T15:33:21+00:00,triage-service,2,10,cpu:
2026-09-19T15:33:27+00:00,audit-service,2,10,cpu:
2026-09-19T15:33:27+00:00,auth-service,2,10,cpu:
2026-09-19T15:33:27+00:00,consent-service,10,10,cpu:
2026-09-19T15:33:27+00:00,exam-service,2,10,cpu:
2026-09-19T15:33:27+00:00,history-service,10,10,cpu:
2026-09-19T15:33:27+00:00,lab-service,2,10,cpu:
2026-09-19T15:33:27+00:00,notification-service,2,10,cpu:
2026-09-19T15:33:27+00:00,patient-service,10,10,cpu:
2026-09-19T15:33:27+00:00,result-service,7,10,cpu:
2026-09-19T15:33:27+00:00,triage-service,2,10,cpu:
2026-09-19T15:33:34+00:00,audit-service,2,10,cpu:
2026-09-19T15:33:34+00:00,auth-service,2,10,cpu:
2026-09-19T15:33:34+00:00,consent-service,10,10,cpu:
2026-09-19T15:33:34+00:00,exam-service,2,10,cpu:
2026-09-19T15:33:34+00:00,history-service,10,10,cpu:
2026-09-19T15:33:34+00:00,lab-service,2,10,cpu:
2026-09-19T15:33:34+00:00,notification-service,2,10,cpu:
2026-09-19T15:33:34+00:00,patient-service,10,10,cpu:
2026-09-19T15:33:34+00:00,result-service,7,10,cpu:
2026-09-19T15:33:34+00:00,triage-service,2,10,cpu:
2026-09-19T15:33:44+00:00,audit-service,2,10,cpu:
2026-09-19T15:33:44+00:00,auth-service,2,10,cpu:
2026-09-19T15:33:44+00:00,consent-service,10,10,cpu:
2026-09-19T15:33:44+00:00,exam-service,2,10,cpu:
2026-09-19T15:33:44+00:00,history-service,10,10,cpu:
2026-09-19T15:33:44+00:00,lab-service,2,10,cpu:
2026-09-19T15:33:44+00:00,notification-service,2,10,cpu:
2026-09-19T15:33:44+00:00,patient-service,10,10,cpu:
2026-09-19T15:33:44+00:00,result-service,7,10,cpu:
2026-09-19T15:33:44+00:00,triage-service,2,10,cpu:
2026-09-19T15:33:50+00:00,audit-service,2,10,cpu:
2026-09-19T15:33:50+00:00,auth-service,2,10,cpu:
2026-09-19T15:33:50+00:00,consent-service,10,10,cpu:
2026-09-19T15:33:50+00:00,exam-service,2,10,cpu:
2026-09-19T15:33:50+00:00,history-service,10,10,cpu:
2026-09-19T15:33:50+00:00,lab-service,2,10,cpu:
2026-09-19T15:33:50+00:00,notification-service,2,10,cpu:
2026-09-19T15:33:50+00:00,patient-service,10,10,cpu:
2026-09-19T15:33:50+00:00,result-service,7,10,cpu:
2026-09-19T15:33:50+00:00,triage-service,2,10,cpu:
2026-09-19T15:33:57+00:00,audit-service,2,10,cpu:
2026-09-19T15:33:57+00:00,auth-service,2,10,cpu:
2026-09-19T15:33:57+00:00,consent-service,10,10,cpu:
2026-09-19T15:33:57+00:00,exam-service,2,10,cpu:
2026-09-19T15:33:57+00:00,history-service,10,10,cpu:
2026-09-19T15:33:57+00:00,lab-service,2,10,cpu:
2026-09-19T15:33:57+00:00,notification-service,2,10,cpu:
2026-09-19T15:33:57+00:00,patient-service,10,10,cpu:
2026-09-19T15:33:57+00:00,result-service,7,10,cpu:
2026-09-19T15:33:57+00:00,triage-service,2,10,cpu:
2026-09-19T15:34:06+00:00,audit-service,2,10,cpu:
2026-09-19T15:34:06+00:00,auth-service,2,10,cpu:
2026-09-19T15:34:06+00:00,consent-service,10,10,cpu:
2026-09-19T15:34:06+00:00,exam-service,2,10,cpu:
2026-09-19T15:34:06+00:00,history-service,10,10,cpu:
2026-09-19T15:34:06+00:00,lab-service,2,10,cpu:
2026-09-19T15:34:06+00:00,notification-service,2,10,cpu:
2026-09-19T15:34:06+00:00,patient-service,10,10,cpu:
2026-09-19T15:34:06+00:00,result-service,7,10,cpu:
2026-09-19T15:34:06+00:00,triage-service,2,10,cpu:
2026-09-19T15:34:12+00:00,audit-service,2,10,cpu:
2026-09-19T15:34:12+00:00,auth-service,2,10,cpu:
2026-09-19T15:34:12+00:00,consent-service,10,10,cpu:
2026-09-19T15:34:12+00:00,exam-service,2,10,cpu:
2026-09-19T15:34:12+00:00,history-service,10,10,cpu:
2026-09-19T15:34:12+00:00,lab-service,2,10,cpu:
2026-09-19T15:34:12+00:00,notification-service,2,10,cpu:
2026-09-19T15:34:12+00:00,patient-service,10,10,cpu:
2026-09-19T15:34:12+00:00,result-service,7,10,cpu:
2026-09-19T15:34:12+00:00,triage-service,2,10,cpu:
2026-09-19T15:34:18+00:00,audit-service,2,10,cpu:
2026-09-19T15:34:18+00:00,auth-service,2,10,cpu:
2026-09-19T15:34:18+00:00,consent-service,10,10,cpu:
2026-09-19T15:34:18+00:00,exam-service,2,10,cpu:
2026-09-19T15:34:18+00:00,history-service,10,10,cpu:
2026-09-19T15:34:18+00:00,lab-service,2,10,cpu:
2026-09-19T15:34:18+00:00,notification-service,2,10,cpu:
2026-09-19T15:34:18+00:00,patient-service,10,10,cpu:
2026-09-19T15:34:18+00:00,result-service,7,10,cpu:
2026-09-19T15:34:18+00:00,triage-service,2,10,cpu:
2026-09-19T15:34:27+00:00,audit-service,2,10,cpu:
2026-09-19T15:34:27+00:00,auth-service,2,10,cpu:
2026-09-19T15:34:27+00:00,consent-service,10,10,cpu:
2026-09-19T15:34:27+00:00,exam-service,2,10,cpu:
2026-09-19T15:34:27+00:00,history-service,10,10,cpu:
2026-09-19T15:34:27+00:00,lab-service,2,10,cpu:
2026-09-19T15:34:27+00:00,notification-service,2,10,cpu:
2026-09-19T15:34:27+00:00,patient-service,10,10,cpu:
2026-09-19T15:34:27+00:00,result-service,7,10,cpu:
2026-09-19T15:34:27+00:00,triage-service,2,10,cpu:
2026-09-19T15:34:34+00:00,audit-service,2,10,cpu:
2026-09-19T15:34:34+00:00,auth-service,2,10,cpu:
2026-09-19T15:34:34+00:00,consent-service,10,10,cpu:
2026-09-19T15:34:34+00:00,exam-service,2,10,cpu:
2026-09-19T15:34:34+00:00,history-service,10,10,cpu:
2026-09-19T15:34:34+00:00,lab-service,2,10,cpu:
2026-09-19T15:34:34+00:00,notification-service,2,10,cpu:
2026-09-19T15:34:34+00:00,patient-service,10,10,cpu:
2026-09-19T15:34:34+00:00,result-service,7,10,cpu:
2026-09-19T15:34:34+00:00,triage-service,2,10,cpu:
2026-09-19T15:34:40+00:00,audit-service,2,10,cpu:
2026-09-19T15:34:40+00:00,auth-service,2,10,cpu:
2026-09-19T15:34:40+00:00,consent-service,10,10,cpu:
2026-09-19T15:34:40+00:00,exam-service,2,10,cpu:
2026-09-19T15:34:40+00:00,history-service,10,10,cpu:
2026-09-19T15:34:40+00:00,lab-service,2,10,cpu:
2026-09-19T15:34:40+00:00,notification-service,2,10,cpu:
2026-09-19T15:34:40+00:00,patient-service,10,10,cpu:
2026-09-19T15:34:40+00:00,result-service,7,10,cpu:
2026-09-19T15:34:40+00:00,triage-service,2,10,cpu:
2026-09-19T15:34:49+00:00,audit-service,2,10,cpu:
2026-09-19T15:34:49+00:00,auth-service,2,10,cpu:
2026-09-19T15:34:49+00:00,consent-service,10,10,cpu:
2026-09-19T15:34:49+00:00,exam-service,2,10,cpu:
2026-09-19T15:34:49+00:00,history-service,10,10,cpu:
2026-09-19T15:34:49+00:00,lab-service,2,10,cpu:
2026-09-19T15:34:49+00:00,notification-service,2,10,cpu:
2026-09-19T15:34:49+00:00,patient-service,10,10,cpu:
2026-09-19T15:34:49+00:00,result-service,7,10,cpu:
2026-09-19T15:34:49+00:00,triage-service,2,10,cpu:
2026-09-19T15:34:55+00:00,audit-service,2,10,cpu:
2026-09-19T15:34:55+00:00,auth-service,2,10,cpu:
2026-09-19T15:34:55+00:00,consent-service,10,10,cpu:
2026-09-19T15:34:55+00:00,exam-service,2,10,cpu:
2026-09-19T15:34:55+00:00,history-service,10,10,cpu:
2026-09-19T15:34:55+00:00,lab-service,2,10,cpu:
2026-09-19T15:34:55+00:00,notification-service,2,10,cpu:
2026-09-19T15:34:55+00:00,patient-service,10,10,cpu:
2026-09-19T15:34:55+00:00,result-service,7,10,cpu:
2026-09-19T15:34:55+00:00,triage-service,2,10,cpu:
2026-09-19T15:35:01+00:00,audit-service,2,10,cpu:
2026-09-19T15:35:01+00:00,auth-service,2,10,cpu:
2026-09-19T15:35:01+00:00,consent-service,10,10,cpu:
2026-09-19T15:35:01+00:00,exam-service,2,10,cpu:
2026-09-19T15:35:01+00:00,history-service,10,10,cpu:
2026-09-19T15:35:01+00:00,lab-service,2,10,cpu:
2026-09-19T15:35:01+00:00,notification-service,2,10,cpu:
2026-09-19T15:35:01+00:00,patient-service,10,10,cpu:
2026-09-19T15:35:01+00:00,result-service,7,10,cpu:
2026-09-19T15:35:01+00:00,triage-service,2,10,cpu:
2026-09-19T15:35:10+00:00,audit-service,2,10,cpu:
2026-09-19T15:35:10+00:00,auth-service,2,10,cpu:
2026-09-19T15:35:10+00:00,consent-service,10,10,cpu:
2026-09-19T15:35:10+00:00,exam-service,2,10,cpu:
2026-09-19T15:35:10+00:00,history-service,10,10,cpu:
2026-09-19T15:35:10+00:00,lab-service,2,10,cpu:
2026-09-19T15:35:10+00:00,notification-service,2,10,cpu:
2026-09-19T15:35:10+00:00,patient-service,10,10,cpu:
2026-09-19T15:35:10+00:00,result-service,7,10,cpu:
2026-09-19T15:35:10+00:00,triage-service,2,10,cpu:
2026-09-19T15:35:15+00:00,audit-service,2,10,cpu:
2026-09-19T15:35:15+00:00,auth-service,2,10,cpu:
2026-09-19T15:35:15+00:00,consent-service,10,10,cpu:
2026-09-19T15:35:15+00:00,exam-service,2,10,cpu:
2026-09-19T15:35:15+00:00,history-service,10,10,cpu:
2026-09-19T15:35:15+00:00,lab-service,2,10,cpu:
2026-09-19T15:35:15+00:00,notification-service,2,10,cpu:
2026-09-19T15:35:15+00:00,patient-service,10,10,cpu:
2026-09-19T15:35:15+00:00,result-service,7,10,cpu:
2026-09-19T15:35:15+00:00,triage-service,2,10,cpu:
2026-09-19T15:35:22+00:00,audit-service,2,10,cpu:
2026-09-19T15:35:22+00:00,auth-service,2,10,cpu:
2026-09-19T15:35:22+00:00,consent-service,10,10,cpu:
2026-09-19T15:35:22+00:00,exam-service,2,10,cpu:
2026-09-19T15:35:22+00:00,history-service,10,10,cpu:
2026-09-19T15:35:22+00:00,lab-service,2,10,cpu:
2026-09-19T15:35:22+00:00,notification-service,2,10,cpu:
2026-09-19T15:35:22+00:00,patient-service,10,10,cpu:
2026-09-19T15:35:22+00:00,result-service,7,10,cpu:
2026-09-19T15:35:22+00:00,triage-service,2,10,cpu:
2026-09-19T15:35:30+00:00,audit-service,2,10,cpu:
2026-09-19T15:35:30+00:00,auth-service,2,10,cpu:
2026-09-19T15:35:30+00:00,consent-service,10,10,cpu:
2026-09-19T15:35:30+00:00,exam-service,2,10,cpu:
2026-09-19T15:35:30+00:00,history-service,10,10,cpu:
2026-09-19T15:35:30+00:00,lab-service,2,10,cpu:
2026-09-19T15:35:30+00:00,notification-service,2,10,cpu:
2026-09-19T15:35:30+00:00,patient-service,10,10,cpu:
2026-09-19T15:35:30+00:00,result-service,7,10,cpu:
2026-09-19T15:35:30+00:00,triage-service,2,10,cpu:
2026-09-19T15:35:36+00:00,audit-service,2,10,cpu:
2026-09-19T15:35:36+00:00,auth-service,2,10,cpu:
2026-09-19T15:35:36+00:00,consent-service,10,10,cpu:
2026-09-19T15:35:36+00:00,exam-service,2,10,cpu:
2026-09-19T15:35:36+00:00,history-service,10,10,cpu:
2026-09-19T15:35:36+00:00,lab-service,2,10,cpu:
2026-09-19T15:35:36+00:00,notification-service,2,10,cpu:
2026-09-19T15:35:36+00:00,patient-service,10,10,cpu:
2026-09-19T15:35:36+00:00,result-service,7,10,cpu:
2026-09-19T15:35:36+00:00,triage-service,2,10,cpu:
2026-09-19T15:35:42+00:00,audit-service,2,10,cpu:
2026-09-19T15:35:42+00:00,auth-service,2,10,cpu:
2026-09-19T15:35:42+00:00,consent-service,10,10,cpu:
2026-09-19T15:35:42+00:00,exam-service,2,10,cpu:
2026-09-19T15:35:42+00:00,history-service,10,10,cpu:
2026-09-19T15:35:42+00:00,lab-service,2,10,cpu:
2026-09-19T15:35:42+00:00,notification-service,2,10,cpu:
2026-09-19T15:35:42+00:00,patient-service,10,10,cpu:
2026-09-19T15:35:42+00:00,result-service,7,10,cpu:
2026-09-19T15:35:42+00:00,triage-service,2,10,cpu:
2026-09-19T15:35:51+00:00,audit-service,2,10,cpu:
2026-09-19T15:35:51+00:00,auth-service,2,10,cpu:
2026-09-19T15:35:51+00:00,consent-service,10,10,cpu:
2026-09-19T15:35:51+00:00,exam-service,2,10,cpu:
2026-09-19T15:35:51+00:00,history-service,10,10,cpu:
2026-09-19T15:35:51+00:00,lab-service,2,10,cpu:
2026-09-19T15:35:51+00:00,notification-service,2,10,cpu:
2026-09-19T15:35:51+00:00,patient-service,10,10,cpu:
2026-09-19T15:35:51+00:00,result-service,7,10,cpu:
2026-09-19T15:35:51+00:00,triage-service,2,10,cpu:
2026-09-19T15:35:57+00:00,audit-service,2,10,cpu:
2026-09-19T15:35:57+00:00,auth-service,2,10,cpu:
2026-09-19T15:35:57+00:00,consent-service,10,10,cpu:
2026-09-19T15:35:57+00:00,exam-service,2,10,cpu:
2026-09-19T15:35:57+00:00,history-service,10,10,cpu:
2026-09-19T15:35:57+00:00,lab-service,2,10,cpu:
2026-09-19T15:35:57+00:00,notification-service,2,10,cpu:
2026-09-19T15:35:57+00:00,patient-service,10,10,cpu:
2026-09-19T15:35:57+00:00,result-service,7,10,cpu:
2026-09-19T15:35:57+00:00,triage-service,2,10,cpu:
2026-09-19T15:36:03+00:00,audit-service,2,10,cpu:
2026-09-19T15:36:03+00:00,auth-service,2,10,cpu:
2026-09-19T15:36:03+00:00,consent-service,10,10,cpu:
2026-09-19T15:36:03+00:00,exam-service,2,10,cpu:
2026-09-19T15:36:03+00:00,history-service,10,10,cpu:
2026-09-19T15:36:03+00:00,lab-service,2,10,cpu:
2026-09-19T15:36:03+00:00,notification-service,2,10,cpu:
2026-09-19T15:36:03+00:00,patient-service,10,10,cpu:
2026-09-19T15:36:03+00:00,result-service,7,10,cpu:
2026-09-19T15:36:03+00:00,triage-service,2,10,cpu:
2026-09-19T15:36:12+00:00,audit-service,2,10,cpu:
2026-09-19T15:36:12+00:00,auth-service,2,10,cpu:
2026-09-19T15:36:12+00:00,consent-service,10,10,cpu:
2026-09-19T15:36:12+00:00,exam-service,2,10,cpu:
2026-09-19T15:36:12+00:00,history-service,10,10,cpu:
2026-09-19T15:36:12+00:00,lab-service,2,10,cpu:
2026-09-19T15:36:12+00:00,notification-service,2,10,cpu:
2026-09-19T15:36:12+00:00,patient-service,10,10,cpu:
2026-09-19T15:36:12+00:00,result-service,7,10,cpu:
2026-09-19T15:36:12+00:00,triage-service,2,10,cpu:
2026-09-19T15:36:18+00:00,audit-service,2,10,cpu:
2026-09-19T15:36:18+00:00,auth-service,2,10,cpu:
2026-09-19T15:36:18+00:00,consent-service,10,10,cpu:
2026-09-19T15:36:18+00:00,exam-service,2,10,cpu:
2026-09-19T15:36:18+00:00,history-service,10,10,cpu:
2026-09-19T15:36:18+00:00,lab-service,2,10,cpu:
2026-09-19T15:36:18+00:00,notification-service,2,10,cpu:
2026-09-19T15:36:18+00:00,patient-service,10,10,cpu:
2026-09-19T15:36:18+00:00,result-service,7,10,cpu:
2026-09-19T15:36:18+00:00,triage-service,2,10,cpu:
2026-09-19T15:36:24+00:00,audit-service,2,10,cpu:
2026-09-19T15:36:24+00:00,auth-service,2,10,cpu:
2026-09-19T15:36:24+00:00,consent-service,10,10,cpu:
2026-09-19T15:36:24+00:00,exam-service,2,10,cpu:
2026-09-19T15:36:24+00:00,history-service,10,10,cpu:
2026-09-19T15:36:24+00:00,lab-service,2,10,cpu:
2026-09-19T15:36:24+00:00,notification-service,2,10,cpu:
2026-09-19T15:36:24+00:00,patient-service,10,10,cpu:
2026-09-19T15:36:24+00:00,result-service,7,10,cpu:
2026-09-19T15:36:24+00:00,triage-service,2,10,cpu:
2026-09-19T15:36:33+00:00,audit-service,2,10,cpu:
2026-09-19T15:36:33+00:00,auth-service,2,10,cpu:
2026-09-19T15:36:33+00:00,consent-service,10,10,cpu:
2026-09-19T15:36:33+00:00,exam-service,2,10,cpu:
2026-09-19T15:36:33+00:00,history-service,10,10,cpu:
2026-09-19T15:36:33+00:00,lab-service,2,10,cpu:
2026-09-19T15:36:33+00:00,notification-service,2,10,cpu:
2026-09-19T15:36:33+00:00,patient-service,10,10,cpu:
2026-09-19T15:36:33+00:00,result-service,7,10,cpu:
2026-09-19T15:36:33+00:00,triage-service,2,10,cpu:
2026-09-19T15:36:39+00:00,audit-service,2,10,cpu:
2026-09-19T15:36:39+00:00,auth-service,2,10,cpu:
2026-09-19T15:36:39+00:00,consent-service,10,10,cpu:
2026-09-19T15:36:39+00:00,exam-service,2,10,cpu:
2026-09-19T15:36:39+00:00,history-service,10,10,cpu:
2026-09-19T15:36:39+00:00,lab-service,2,10,cpu:
2026-09-19T15:36:39+00:00,notification-service,2,10,cpu:
2026-09-19T15:36:39+00:00,patient-service,10,10,cpu:
2026-09-19T15:36:39+00:00,result-service,7,10,cpu:
2026-09-19T15:36:39+00:00,triage-service,2,10,cpu:
2026-09-19T15:36:46+00:00,audit-service,2,10,cpu:
2026-09-19T15:36:46+00:00,auth-service,2,10,cpu:
2026-09-19T15:36:46+00:00,consent-service,10,10,cpu:
2026-09-19T15:36:46+00:00,exam-service,2,10,cpu:
2026-09-19T15:36:46+00:00,history-service,10,10,cpu:
2026-09-19T15:36:46+00:00,lab-service,2,10,cpu:
2026-09-19T15:36:46+00:00,notification-service,2,10,cpu:
2026-09-19T15:36:46+00:00,patient-service,10,10,cpu:
2026-09-19T15:36:46+00:00,result-service,7,10,cpu:
2026-09-19T15:36:46+00:00,triage-service,2,10,cpu:
2026-09-19T15:36:55+00:00,audit-service,2,10,cpu:
2026-09-19T15:36:55+00:00,auth-service,2,10,cpu:
2026-09-19T15:36:55+00:00,consent-service,10,10,cpu:
2026-09-19T15:36:55+00:00,exam-service,2,10,cpu:
2026-09-19T15:36:55+00:00,history-service,10,10,cpu:
2026-09-19T15:36:55+00:00,lab-service,2,10,cpu:
2026-09-19T15:36:55+00:00,notification-service,2,10,cpu:
2026-09-19T15:36:55+00:00,patient-service,10,10,cpu:
2026-09-19T15:36:55+00:00,result-service,7,10,cpu:
2026-09-19T15:36:55+00:00,triage-service,2,10,cpu:
2026-09-19T15:37:00+00:00,audit-service,2,10,cpu:
2026-09-19T15:37:00+00:00,auth-service,2,10,cpu:
2026-09-19T15:37:00+00:00,consent-service,10,10,cpu:
2026-09-19T15:37:00+00:00,exam-service,2,10,cpu:
2026-09-19T15:37:00+00:00,history-service,10,10,cpu:
2026-09-19T15:37:00+00:00,lab-service,2,10,cpu:
2026-09-19T15:37:00+00:00,notification-service,2,10,cpu:
2026-09-19T15:37:00+00:00,patient-service,10,10,cpu:
2026-09-19T15:37:00+00:00,result-service,7,10,cpu:
2026-09-19T15:37:00+00:00,triage-service,2,10,cpu:
2026-09-19T15:37:06+00:00,audit-service,2,10,cpu:
2026-09-19T15:37:06+00:00,auth-service,2,10,cpu:
2026-09-19T15:37:06+00:00,consent-service,10,10,cpu:
2026-09-19T15:37:06+00:00,exam-service,2,10,cpu:
2026-09-19T15:37:06+00:00,history-service,10,10,cpu:
2026-09-19T15:37:06+00:00,lab-service,2,10,cpu:
2026-09-19T15:37:06+00:00,notification-service,2,10,cpu:
2026-09-19T15:37:06+00:00,patient-service,10,10,cpu:
2026-09-19T15:37:06+00:00,result-service,7,10,cpu:
2026-09-19T15:37:06+00:00,triage-service,2,10,cpu:
2026-09-19T15:37:14+00:00,audit-service,2,10,cpu:
2026-09-19T15:37:14+00:00,auth-service,2,10,cpu:
2026-09-19T15:37:14+00:00,consent-service,10,10,cpu:
2026-09-19T15:37:14+00:00,exam-service,2,10,cpu:
2026-09-19T15:37:14+00:00,history-service,10,10,cpu:
2026-09-19T15:37:14+00:00,lab-service,2,10,cpu:
2026-09-19T15:37:14+00:00,notification-service,2,10,cpu:
2026-09-19T15:37:14+00:00,patient-service,10,10,cpu:
2026-09-19T15:37:14+00:00,result-service,7,10,cpu:
2026-09-19T15:37:14+00:00,triage-service,2,10,cpu:
2026-09-19T15:37:20+00:00,audit-service,2,10,cpu:
